196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
197,641,,
196,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
196,641,,
196,640,,
196,641,,
197,641,,
196,641,,
196,641,,
197,640,,
197,641,,
196,640,,
196,641,,
196,641,,
197,640,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
195,641,,
196,641,,
195,641,,
196,641,,
195,641,,
196,641,,
195,641,,
196,641,,
195,641,,
195,641,,
195,639,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
196,641,,
195,641,,
195,641,,
196,641,,
195,641,,
195,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,640,,
196,641,,
197,641,,
196,641,,
195,641,,
196,641,,
195,640,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,640,,
197,641,,
197,641,,
196,641,,
197,641,,
196,640,,
196,641,,
196,641,,
196,640,,
197,640,,
196,640,,
196,641,,
196,641,,
195,641,,
195,641,,
196,641,,
195,641,,
195,641,,
196,641,,
195,641,,
195,641,,
196,640,,
195,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
197,641,,
197,641,,
197,641,,
196,640,,
195,640,,
195,641,,
195,641,,
195,641,,
196,641,,
196,641,,
195,641,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,643,,
196,641,,
196,641,,
197,640,,
197,641,,
197,640,,
196,641,,
196,641,,
197,641,,
197,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,641,,
197,641,,
197,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,640,,
197,641,,
197,641,,
196,640,,
196,641,,
197,641,,
197,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,640,,
196,641,,
197,641,,
196,641,,
195,640,,
195,641,,
195,641,,
195,641,,
195,641,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
195,640,,
195,641,,
195,641,,
196,641,,
196,640,,
195,641,,
196,641,,
196,641,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,640,,
197,640,,
197,641,,
196,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
196,641,,
196,641,,
195,641,,
196,641,,
195,641,,
195,641,,
196,641,,
196,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
196,640,,
195,640,,
195,640,,
195,641,,
196,641,,
196,640,,
196,640,,
195,640,,
195,641,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
196,641,,
195,640,,
195,641,,
196,641,,
195,640,,
196,640,,
196,641,,
196,641,,
197,641,,
196,641,,
196,640,,
195,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
195,643,,
195,641,,
195,640,,
195,640,,
195,641,,
196,641,,
195,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
197,641,,
196,640,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
197,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
195,641,,
196,641,,
196,641,,
195,641,,
195,640,,
195,641,,
195,641,,
196,641,,
196,641,,
195,641,,
195,641,,
197,641,,
197,641,,
196,641,,
197,641,,
197,641,,
197,641,,
196,640,,
196,640,,
196,641,,
197,640,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,640,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
197,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
196,640,,
196,641,,
196,640,,
197,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,639,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,640,,
197,640,,
197,640,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
195,641,,
196,641,,
195,640,,
195,640,,
196,640,,
196,641,,
195,641,,
196,641,,
195,641,,
195,641,,
196,641,,
197,641,,
196,641,,
197,641,,
197,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
197,641,,
195,641,,
195,640,,
195,641,,
195,641,,
196,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
196,640,,
196,641,,
195,641,,
195,641,,
196,641,,
196,641,,
195,641,,
196,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
196,641,,
195,641,,
196,641,,
195,641,,
195,645,,
195,640,,
196,641,,
195,641,,
195,641,,
195,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
195,641,,
195,641,,
195,641,,
195,640,,
195,641,,
195,641,,
195,641,,
195,641,,
196,641,,
195,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,640,,
197,640,,
197,641,,
196,641,,
197,641,,
197,641,,
196,641,,
197,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
196,641,,
196,641,,
196,640,,
196,641,,
197,640,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
195,641,,
195,643,,
195,640,,
196,640,,
195,640,,
195,641,,
195,641,,
195,641,,
195,641,,
196,641,,
195,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
197,641,,
196,640,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
196,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,640,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,640,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
198,640,,
197,641,,
198,641,,
197,641,,
197,641,,
197,641,,
198,641,,
197,641,,
197,641,,
198,641,,
197,641,,
197,641,,
197,641,,
197,640,,
197,641,,
198,641,,
197,641,,
198,641,,
197,640,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,641,,
197,640,,
197,640,,
198,641,,
197,641,,
197,639,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
197,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,641,,
195,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
197,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
197,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,640,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
197,641,,
197,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
197,641,,
196,641,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
195,641,,
196,641,,
196,641,,
196,641,,
196,641,,
197,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,640,,
196,640,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,641,,
196,640,,
196,641,,
196,641,,
196,641,,
197,641,,
197,641,,
197,641,,
197,640,,
196,641,,
197,640,,
197,641,,
197,641,,
197,641,,
197,641,,
